
Dez		2125.43	132		2041.69	110		273.18	12

Jan		2142.92	132		2071.26	102		273.36	12

Fev		2109.73	134		2104.78	92		274.26	13

Mar		2120.68	136		2026.60	110		267.02	16

Abr		2103.94	137		2091.63	99		271.40	13

Mai		2136.25	129		2060.70	104		276.38	13

Jun		2033.16	154		1873.74	126		244.46	16

Jul		2028.84	157		1881.64	124		233.22	17

Ago		2029.81	151		1856.74	123		245.54	14

Set		2000.36	154		1839.85	127		244.42	16

Out		2057.71	152		1814.93	125		242.16	15

Nov		2021.30	155		1844.76	122		241.06	15

Dez		2167.89	122		2041.76	108		273.00	13

Jan		2131.14	133		2058.79	105		268.98	13

Fev		2139.25	130		2061.55	106		255.32	17

Mar		2145.93	129		2067.00	101		265.76	14

Abr		2167.61	125		2054.09	104		272.22	12

Mai		2092.23	140		2045.71	106		273.48	12

Jun		1998.13	156		1822.63	129		245.52	17

Jul		2058.69	151		1881.38	123		250.12	15

Ago		2040.98	151		1851.79	129		240.06	16

Set		2041.61	157		1832.80	128		252.38	16

Out		2033.85	150		1857.09	129		233.16	17

Nov		1965.43	156		1851.57	127		235.40	17

Dez		2082.77	141		2027.86	112		273.30	13

Jan		2109.15	137		2042.68	108		267.06	14

Fev		2136.85	129		2006.81	113		264.64	14

Mar		2099.70	139		2025.82	105		268.32	14

Abr		2117.76	133		2045.03	106		269.80	13

Mai		2126.87	134		1987.87	117		279.58	12

Jun		1998.45	154		1873.50	122		247.94	15

Jul		2015.62	156		1840.31	129		242.26	15

Ago		2023.09	154		1835.90	130		241.14	17

Set		2002.24	154		1793.98	128		257.04	15

Out		2047.69	148		1835.42	126		242.24	16

Nov		2039.38	155		1850.76	125		243.34	16

Dez		2099.68	138		2012.53	116		276.90	13

Jan		2136.08	132		2056.41	102		280.06	12

Fev		2115.26	135		2025.92	108		263.82	16

Mar		2126.78	134		2049.56	106		267.54	14

Abr		2126.75	133		2017.88	113		286.82	9

Mai		2122.20	134		2014.85	109		274.78	11

Jun		2038.16	151		1843.19	127		245.64	16

Jul		2028.87	153		1832.06	127		239.96	17

Ago		2060.06	154		1844.41	125		256.88	13

Set		2071.84	155		1818.66	125		236.58	17

Out		2046.73	151		1848.58	128		250.12	15

Nov		2062.83	154		1851.48	123		229.70	16

Dez		2130.09	133		2078.72	98		267.54	14

Jan		2163.92	124		2062.30	102		275.60	13

Fev		2120.95	133		2044.86	108		274.60	14

Mar		2117.89	135		2043.70	109		262.26	14

Abr		2145.24	131		2054.94	107		281.54	11

Mai		2125.69	131		2053.75	104		264.82	14

Jun		2062.73	153		1851.94	125		238.88	16

Jul		2031.12	155		1864.16	125		244.44	16

Ago		2008.24	154		1803.69	129		241.10	16

Set		2063.46	150		1841.62	126		250.24	14

Out		2043.53	155		1844.28	130		250.22	14

Nov		2027.46	153		1869.20	124		243.32	17

Dez		2123.99	133		2061.04	100		263.52	14
