
Jul		347.19	9	535.40	20	1116.15	30	545.86	11

Ago		335.25	10	535.40	20	1078.38	33	545.86	11

Set		311.37	12	510.95	23	1065.79	34	556.20	10

Out		307.43	13	392.76	36	749.46	65	283.90	34

Nov		278.06	16	392.76	36	836.67	56	283.90	34

Dez		307.43	13	392.76	36	788.22	61	283.90	34

Jan		307.43	13	392.76	36	768.84	63	283.90	34

Fev		287.85	15	392.76	36	759.15	64	283.90	34

Mar		336.80	10	392.76	36	817.29	58	283.90	34

Abr		287.85	15	392.76	36	817.29	58	283.90	34

Mai		323.31	11	527.25	21	1128.74	29	514.84	14

Jun		394.95	5	559.85	17	1053.20	35	535.52	12

Jul		323.31	11	510.95	23	1015.43	38	545.86	11

Ago		371.07	7	527.25	21	1065.79	34	576.88	8

Set		323.31	11	510.95	23	1065.79	34	525.18	13

Out		258.48	18	392.76	36	797.91	60	283.90	34

Nov		287.85	15	392.76	36	788.22	61	283.90	34

Dez		327.01	11	392.76	36	836.67	56	283.90	34

Jan		287.85	15	392.76	36	788.22	61	283.90	34

Fev		287.85	15	392.76	36	817.29	58	283.90	34

Mar		307.43	13	392.76	36	807.60	59	283.90	34

Abr		248.69	19	392.76	36	797.91	60	283.90	34

Mai		335.25	10	535.40	20	1090.97	32	525.18	13

Jun		383.01	6	535.40	20	1065.79	34	545.86	11

Jul		359.13	8	494.65	25	1028.02	37	587.22	7

Ago		323.31	11	502.80	24	1015.43	38	525.18	13

Set		371.07	7	519.10	22	1090.97	32	535.52	12

Out		297.64	14	392.76	36	797.91	60	283.90	34

Nov		278.06	16	392.76	36	778.53	62	283.90	34

Dez		268.27	17	392.76	36	826.98	57	283.90	34

Jan		287.85	15	392.76	36	817.29	58	283.90	34

Fev		297.64	14	392.76	36	807.60	59	283.90	34

Mar		287.85	15	392.76	36	797.91	60	283.90	34

Abr		268.27	17	392.76	36	749.46	65	283.90	34

Mai		335.25	10	510.95	23	1179.10	25	576.88	8

Jun		359.13	8	527.25	21	1002.84	39	566.54	9

Jul		394.95	5	494.65	25	1028.02	37	556.20	10

Ago		335.25	10	519.10	22	1090.97	32	566.54	9

Set		406.89	4	543.55	19	1116.15	30	545.86	11

Out		297.64	14	392.76	36	749.46	65	283.90	34

Nov		287.85	15	392.76	36	797.91	60	283.90	34

Dez		307.43	13	392.76	36	749.46	65	283.90	34

Jan		307.43	13	392.76	36	797.91	60	283.90	34

Fev		297.64	14	392.76	36	749.46	65	283.90	34

Mar		317.22	12	392.76	36	788.22	61	283.90	34

Abr		317.22	12	392.76	36	749.46	65	283.90	34

Mai		323.31	11	543.55	19	1040.61	36	535.52	12

Jun		335.25	10	559.85	17	1053.20	35	545.86	11

Jul		359.13	8	519.10	22	927.30	45	525.18	13

Ago		359.13	8	527.25	21	1028.02	37	525.18	13

Set		335.25	10	527.25	21	1078.38	33	556.20	10

Out		287.85	15	392.76	36	797.91	60	283.90	34

Nov		317.22	12	392.76	36	807.60	59	283.90	34

Dez		287.85	15	392.76	36	826.98	57	283.90	34
