
Dez		2747.15	11		2462.26	18		319.32	1

Jan		2743.83	10		2468.80	16		313.56	3

Fev		2749.87	9		2487.67	11		313.08	4

Mar		2743.84	12		2476.60	14		316.76	3

Abr		2739.19	18		2488.93	11		313.56	3

Mai		2744.02	9		2460.25	19		309.88	4

Jun		2645.92	132		2270.44	106		281.70	15

Jul		2647.92	124		2281.00	100		281.60	14

Ago		2647.48	124		2285.32	93		279.40	16

Set		2649.24	124		2279.56	104		282.80	14

Out		2654.76	116		2276.20	105		286.10	11

Nov		2645.48	132		2272.84	106		286.10	11

Dez		2741.90	14		2470.81	15		317.72	1

Jan		2744.60	8		2487.67	11		323.00	0

Fev		2745.97	9		2496.73	9		312.44	2

Mar		2746.17	10		2487.16	10		305.08	4

Abr		2744.03	11		2455.72	20		312.92	1

Mai		2745.39	10		2477.86	14		314.04	2

Jun		2651.09	121		2277.40	105		284.90	11

Jul		2643.19	135		2280.52	103		282.80	14

Ago		2645.48	132		2279.56	99		291.80	8

Set		2647.48	124		2287.24	91		287.40	12

Out		2645.54	130		2283.88	97		288.30	9

Nov		2650.03	127		2281.72	98		287.30	11

Dez		2743.06	12		2463.52	18		315.64	2

Jan		2741.32	15		2475.10	16		313.56	3

Fev		2745.39	10		2487.16	10		308.76	3

Mar		2745.97	9		2491.45	11		311.96	3

Abr		2748.89	8		2476.60	14		316.12	1

Mai		2740.74	16		2486.17	13		316.12	1

Jun		2649.27	123		2279.08	102		279.30	15

Jul		2645.57	129		2276.68	102		281.60	14

Ago		2645.16	128		2281.72	98		279.30	15

Set		2645.19	127		2280.52	98		290.80	10

Out		2645.07	131		2274.52	108		283.90	13

Nov		2649.65	125		2295.40	95		280.50	15

Dez		2748.50	8		2466.52	14		317.24	2
