
Out		209.79	18	376.48	34	579.38	65	323.44	32	143.36	8	500.74	44	697.75	59	51.00	3	167.24	13

Nov		218.61	17	397.08	32	579.38	65	323.44	32	143.36	8	481.91	46	714.57	57	51.00	3	190.16	10

Dez		192.15	20	397.78	33	588.64	64	323.44	32	125.44	9	481.91	46	638.88	66	51.00	3	190.16	10

Jan		200.97	19	376.48	34	616.42	61	315.74	33	143.36	8	481.91	46	672.52	62	51.00	3	182.52	11

Fev		183.33	21	377.89	36	597.90	63	331.14	31	107.52	10	481.91	46	655.70	64	51.00	3	182.52	11

Mar		200.97	19	419.79	33	579.38	65	323.44	32	89.60	11	481.91	46	672.52	62	51.00	3	182.52	11

Abr		209.79	18	388.19	35	588.64	64	331.14	31	107.52	10	472.49	47	680.93	61	51.00	3	190.16	10

Mai		271.39	14	502.97	23	940.01	46	436.96	16	200.00	6	728.60	24	916.96	41	20.82	3	211.80	6

Jun		278.36	13	499.86	26	912.80	49	402.61	19	160.00	8	728.60	24	940.08	39	20.82	3	211.80	6

Jul		299.27	10	520.44	22	967.22	43	436.96	16	180.00	7	754.40	21	916.96	41	20.82	3	211.80	6

Ago		271.39	14	509.72	26	940.01	46	436.96	16	140.00	9	763.00	20	905.40	42	20.82	3	161.76	10

Set		306.24	9	507.47	25	876.52	53	425.51	17	160.00	8	685.60	29	986.32	35	20.82	3	186.78	8

Out		192.15	20	408.08	32	560.86	67	308.04	34	125.44	9	453.66	49	714.57	57	51.00	3	174.88	12

Nov		192.15	20	408.79	33	634.94	59	331.14	31	107.52	10	472.49	47	647.29	65	51.00	3	190.16	10

Dez		200.97	19	366.18	35	579.38	65	338.84	30	143.36	8	491.32	45	664.11	63	51.00	3	182.52	11

Jan		227.43	16	375.77	33	579.38	65	315.74	33	161.28	7	472.49	47	680.93	61	51.00	3	167.24	13

Fev		209.79	18	386.78	33	625.68	60	323.44	32	143.36	8	481.91	46	664.11	63	51.00	3	167.24	13

Mar		183.33	21	377.89	36	570.12	66	315.74	33	107.52	10	491.32	45	680.93	61	51.00	3	182.52	11

Abr		192.15	20	398.49	34	588.64	64	323.44	32	107.52	10	500.74	44	680.93	61	51.00	3	182.52	11

Mai		285.33	12	495.36	24	976.29	42	391.16	20	200.00	6	694.20	28	916.96	41	20.82	3	174.27	9

Jun		292.30	11	556.77	25	912.80	49	448.41	15	60.00	13	702.80	27	974.76	36	20.82	3	199.29	7

Jul		292.30	11	454.20	32	967.22	43	436.96	16	160.00	8	702.80	27	836.04	48	20.82	3	199.29	7

Ago		306.24	9	482.39	27	876.52	53	436.96	16	180.00	7	720.00	25	893.84	43	20.82	3	161.76	10

Set		292.30	11	497.61	25	894.66	51	436.96	16	180.00	7	745.80	22	928.52	40	20.82	3	186.78	8

Out		200.97	19	420.50	34	588.64	64	323.44	32	71.68	12	500.74	44	697.75	59	51.00	3	182.52	11

Nov		192.15	20	355.17	35	607.16	62	323.44	32	161.28	7	453.66	49	680.93	61	51.00	3	174.88	12

Dez		218.61	17	355.88	36	607.16	62	331.14	31	143.36	8	453.66	49	672.52	62	51.00	3	174.88	12

Jan		192.15	20	419.79	33	570.12	66	315.74	33	89.60	11	491.32	45	672.52	62	51.00	3	182.52	11

Fev		200.97	19	355.88	36	588.64	64	338.84	30	143.36	8	491.32	45	714.57	57	51.00	3	182.52	11

Mar		200.97	19	430.80	33	588.64	64	331.14	31	71.68	12	472.49	47	714.57	57	51.00	3	159.60	14

Abr		192.15	20	386.07	32	616.42	61	323.44	32	161.28	7	453.66	49	706.16	58	51.00	3	167.24	13

Mai		285.33	12	565.24	20	940.01	46	482.76	12	120.00	10	702.80	27	951.64	38	20.82	3	161.76	10

Jun		313.21	8	495.36	24	976.29	42	448.41	15	200.00	6	780.20	18	963.20	37	20.82	3	149.25	11

Jul		299.27	10	469.42	30	994.43	40	505.66	10	160.00	8	763.00	20	974.76	36	20.82	3	199.29	7

Ago		292.30	11	531.16	18	949.08	45	414.06	18	220.00	5	685.60	29	928.52	40	20.82	3	199.29	7

Set		299.27	10	495.36	24	949.08	45	471.31	13	200.00	6	720.00	25	940.08	39	20.82	3	224.31	5

Out		192.15	20	386.78	33	588.64	64	331.14	31	143.36	8	481.91	46	722.98	56	51.00	3	174.88	12

Nov		192.15	20	386.78	33	597.90	63	323.44	32	143.36	8	472.49	47	689.34	60	51.00	3	174.88	12

Dez		192.15	20	419.79	33	607.16	62	323.44	32	89.60	11	491.32	45	647.29	65	51.00	3	167.24	13

Jan		209.79	18	387.48	34	570.12	66	323.44	32	125.44	9	500.74	44	655.70	64	51.00	3	182.52	11

Fev		200.97	19	397.78	33	607.16	62	323.44	32	125.44	9	472.49	47	706.16	58	51.00	3	182.52	11

Mar		209.79	18	376.48	34	597.90	63	338.84	30	143.36	8	472.49	47	697.75	59	51.00	3	174.88	12

Abr		209.79	18	388.19	35	570.12	66	323.44	32	107.52	10	453.66	49	672.52	62	51.00	3	190.16	10

Mai		271.39	14	524.94	24	967.22	43	471.31	13	140.00	9	702.80	27	997.88	34	20.82	3	174.27	9

Jun		292.30	11	495.36	24	958.15	44	414.06	18	200.00	6	745.80	22	893.84	43	20.82	3	211.80	6

Jul		299.27	10	522.69	23	930.94	47	471.31	13	160.00	8	737.20	23	905.40	42	20.82	3	174.27	9

Ago		278.36	13	532.55	23	876.52	53	448.41	15	140.00	9	685.60	29	951.64	38	20.82	3	186.78	8

Set		306.24	9	509.72	26	903.73	50	414.06	18	140.00	9	737.20	23	940.08	39	20.82	3	161.76	10

Out		200.97	19	419.79	33	570.12	66	331.14	31	89.60	11	500.74	44	706.16	58	51.00	3	174.88	12

Nov		200.97	19	376.48	34	644.20	58	323.44	32	143.36	8	481.91	46	664.11	63	51.00	3	174.88	12

Dez		192.15	20	365.47	34	607.16	62	331.14	31	161.28	7	453.66	49	672.52	62	51.00	3	190.16	10

Jan		209.79	18	409.49	34	597.90	63	323.44	32	89.60	11	481.91	46	664.11	63	51.00	3	197.80	9

Fev		183.33	21	365.47	34	597.90	63	331.14	31	161.28	7	500.74	44	680.93	61	51.00	3	182.52	11

Mar		218.61	17	399.90	36	616.42	61	315.74	33	71.68	12	519.57	42	664.11	63	51.00	3	174.88	12

Abr		200.97	19	354.47	34	625.68	60	315.74	33	179.20	6	481.91	46	697.75	59	51.00	3	174.88	12

Mai		299.27	10	482.39	27	912.80	49	402.61	19	180.00	7	677.00	30	870.72	45	20.82	3	199.29	7

Jun		278.36	13	537.91	21	930.94	47	425.51	17	160.00	8	685.60	29	928.52	40	20.82	3	199.29	7

Jul		299.27	10	532.55	23	958.15	44	368.26	22	140.00	9	720.00	25	916.96	41	20.82	3	199.29	7

Ago		306.24	9	537.91	21	967.22	43	436.96	16	160.00	8	685.60	29	951.64	38	20.82	3	161.76	10

Set		313.21	8	515.08	24	958.15	44	482.76	12	160.00	8	745.80	22	986.32	35	20.82	3	199.29	7

Out		209.79	18	430.80	33	597.90	63	315.74	33	71.68	12	472.49	47	697.75	59	51.00	3	205.44	8

Nov		200.97	19	355.17	35	625.68	60	331.14	31	161.28	7	463.08	48	672.52	62	51.00	3	190.16	10

Dez		192.15	20	377.18	35	616.42	61	331.14	31	125.44	9	453.66	49	706.16	58	51.00	3	182.52	11

Jan		183.33	21	387.48	34	634.94	59	338.84	30	125.44	9	472.49	47	680.93	61	51.00	3	197.80	9

Fev		183.33	21	399.19	35	597.90	63	315.74	33	89.60	11	481.91	46	689.34	60	51.00	3	190.16	10

Mar		192.15	20	354.47	34	634.94	59	331.14	31	179.20	6	472.49	47	647.29	65	51.00	3	190.16	10

Abr		218.61	17	386.78	33	588.64	64	315.74	33	143.36	8	453.66	49	672.52	62	51.00	3	174.88	12

Mai		292.30	11	480.14	26	967.22	43	436.96	16	200.00	6	711.40	26	986.32	35	20.82	3	161.76	10

Jun		306.24	9	558.49	17	894.66	51	379.71	21	180.00	7	711.40	26	916.96	41	20.82	3	236.82	4

Jul		278.36	13	502.11	27	894.66	51	391.16	20	140.00	9	737.20	23	986.32	35	20.82	3	224.31	5

Ago		292.30	11	487.75	25	903.73	50	448.41	15	200.00	6	797.40	16	997.88	34	20.82	3	174.27	9

Set		285.33	12	472.53	27	949.08	45	368.26	22	200.00	6	754.40	21	974.76	36	20.82	3	161.76	10

Out		192.15	20	376.48	34	597.90	63	323.44	32	143.36	8	481.91	46	680.93	61	51.00	3	167.24	13

Nov		192.15	20	397.78	33	616.42	61	323.44	32	125.44	9	463.08	48	680.93	61	51.00	3	190.16	10

Dez		192.15	20	408.79	33	570.12	66	308.04	34	107.52	10	481.91	46	706.16	58	51.00	3	182.52	11
